year,tm,player,age,g,mp,per,ts,3par,ftr,orb,drb,trb,ast,stl,blk,tov,usg,column_s,ows,dws,ws,ws_48,column_x,obpm,dbpm,bpm,vorp,ows_48,dws_48,shot,player_id,team_mar,team_mp,team_gm,year_3par,team_ts,tm_usg,tm_ts_w_o_plyr,reb_vers,defense,val_shot,offense,mpg_int,raw_spm,min,raw_contrib,tm_sum,tm_adj,bpm_2,stderr,contrib,vorp_2,reb_vers_2,val_shot_2,offense_2,defense_2,mpg,raw_obpm,contrib_2,tm_ortg,tm_sum_2,tm_adj_2,tm_drtg,obpm_2,ostderr,ocontrib,ovorp,dbpm_2,dstderr,dcontrib,dvorp,sum_spm,min_2,mpg_2,rempg,bpm_3,contrib_3,vorp_3,vorp_gm,o_bpm,ocontrib_2,ovorp_2,ovorp_gm,d_bpm,dcontrib_2,dvorp_2,dvorp_gm,production,prod_gm,exp_bpm,truetalentbpm,exp_min,truetalentvorp,truesalary,truetimevorp,adjusted_production,worp,o_worp,d_worp,adjusted_worp,estimated_position,bbref_pos,age_on_feb_1,yrs_experience,height,weight,rounded_position,rounded_age
1989,HOU,Otis Thorpe,26,82,3135,15.4,0.591,0.002,0.468,9.5,17.6,13.6,9.3,1.2,0.7,16.3,17.7,,4.6,4.1,8.7,0.133,,0.9,1.2,2.1,3.3,0.07,0.063,14.8,thorpot01,0.03,19855,82,0.074,0.535,333950,0.527,0.04,-1.06,0.05,1.7,1.27,1.95,0.789,1.54,-1.27,0.26,2.2,2.0,1.7,3.3,0.3,0.4,0.3,-0.2,0.7,1.4,1.1,-2.2,-0.6,-0.4,2.2,1.0,1.4,0.8,2.1,1.2,1.5,1.0,1.2,-0.2,0.8,38.2,36.5,2.2,1.7,3.3,3.3,1.0,0.8,2.1,2.1,1.2,1.0,1.2,1.2,15800000,15800000,2.2,2.2,0.73,3.0,14500000,3.1,14600000,9.0,5.7,3.3,8.2,3.7,4.0,26.49,4,81,225,4,27
1989,UTA,Karl Malone,25,80,3126,24.4,0.592,0.01,0.589,10.0,19.6,15.1,12.8,2.3,1.3,12.7,30.4,,8.6,6.6,15.2,0.233,,3.9,1.8,5.8,6.1,0.132,0.101,26.5,malonka01,3.97,19730,82,0.074,0.55,329986,0.536,1.72,0.64,0.1,1.01,1.37,4.74,0.792,3.76,-2.17,1.39,6.1,2.0,4.9,6.4,0.8,0.4,2.3,0.2,0.7,4.4,3.5,-1.5,-0.9,-0.2,5.4,4.2,1.4,3.3,4.7,1.9,1.5,1.5,1.7,2.3,0.8,39.1,37.2,6.1,4.9,6.4,6.6,4.2,3.3,4.7,4.8,1.9,1.5,1.7,1.8,29700000,30400000,2.9,4.7,0.73,4.8,22500000,5.9,27200000,17.4,12.7,4.7,15.9,4.1,4.0,25.53,3,81,250,4,26
1989,POR,Terry Porter,25,81,3102,17.7,0.555,0.191,0.283,2.9,10.2,6.4,32.8,2.2,0.2,16.1,19.1,,6.5,2.6,9.2,0.142,,2.6,-0.6,2.0,3.1,0.101,0.041,16.0,portete01,0.89,19830,82,0.074,0.53,341250,0.526,2.72,-0.07,0.44,-1.23,1.28,2.7,0.782,2.11,3.69,-0.52,2.2,2.0,1.7,3.3,0.4,0.5,1.5,0.2,0.7,3.3,2.6,1.4,4.1,-0.5,-0.5,2.8,1.4,2.2,3.5,-0.6,1.5,-0.5,-0.3,3.5,0.8,38.3,36.5,2.2,1.7,3.3,3.3,2.8,2.2,3.5,3.6,-0.6,-0.5,-0.3,-0.3,15600000,15700000,2.3,2.2,0.73,3.1,14700000,3.0,14500000,8.8,9.5,-0.7,8.2,1.0,1.0,25.82,3,75,195,1,26
1989,GSW,Chris Mullin,25,82,3093,21.9,0.581,0.061,0.339,4.9,10.7,7.8,20.1,2.5,0.7,13.6,26.6,,7.5,3.1,10.6,0.165,,3.6,-0.2,3.4,4.2,0.117,0.048,23.0,mullich01,-0.63,19905,82,0.074,0.529,341862,0.516,1.45,0.57,0.26,1.34,1.21,4.58,0.777,3.56,3.54,-0.86,3.7,2.0,2.9,4.4,0.3,0.5,2.9,0.3,0.6,4.6,3.6,-0.8,2.1,-0.6,0.2,4.0,1.4,3.1,4.4,-0.2,1.5,-0.2,0.0,4.2,0.8,37.7,36.0,3.7,2.9,4.4,4.4,4.0,3.1,4.4,4.4,-0.2,-0.2,0.0,0.0,20800000,20800000,2.0,2.9,0.73,3.6,16900000,4.1,19500000,12.0,11.9,0.1,11.2,2.0,3.0,25.51,3,78,200,2,26
1989,PHI,Charles Barkley,25,79,3088,27.0,0.653,0.134,0.661,14.5,21.3,17.9,16.0,2.0,1.3,14.0,24.4,,13.2,2.9,16.1,0.25,,8.2,1.1,9.3,8.8,0.205,0.045,21.0,barklch01,1.68,19780,82,0.074,0.552,344971,0.529,4.19,0.26,0.32,3.46,1.37,9.28,0.781,7.25,-0.55,0.51,9.8,2.0,7.6,9.2,2.3,0.6,4.2,0.1,0.7,7.9,6.1,5.4,3.2,0.7,-3.7,8.5,1.4,6.7,8.0,1.3,1.5,1.0,1.2,7.3,0.8,39.1,37.2,9.8,7.6,9.2,9.6,8.5,6.7,8.0,8.3,1.3,1.0,1.2,1.3,42000000,43500000,2.6,6.5,0.73,6.2,28500000,8.6,39100000,24.9,21.5,3.3,23.1,3.6,4.0,25.95,4,78,252,4,26
1989,POR,Clyde Drexler,26,78,3064,23.6,0.555,0.062,0.328,9.9,11.9,10.9,22.2,3.2,1.0,11.6,27.2,,8.8,3.8,12.6,0.197,,5.6,1.3,6.9,6.9,0.138,0.059,24.0,drexlcl01,0.89,19830,82,0.074,0.53,341250,0.524,4.07,1.61,0.22,0.78,1.39,7.86,0.773,6.07,3.69,-0.52,7.3,2.1,5.7,7.2,2.0,0.4,2.7,0.5,0.7,6.4,4.9,1.4,4.1,-0.5,-0.5,5.9,1.4,4.5,5.8,1.5,1.5,1.1,1.4,4.4,0.8,39.3,37.4,7.3,5.7,7.2,7.6,5.9,4.5,5.8,6.1,1.5,1.1,1.4,1.4,33100000,34700000,2.5,5.1,0.73,5.2,24000000,6.8,31100000,19.5,15.8,3.7,18.3,2.5,2.0,26.62,5,79,210,3,27
1989,HOU,Hakeem Olajuwon,26,82,3024,25.2,0.552,0.006,0.419,12.2,27.2,19.8,8.2,3.3,5.5,13.0,28.2,,4.6,7.8,12.4,0.197,,1.1,3.7,4.8,5.2,0.073,0.124,24.5,olajuha01,0.03,19855,82,0.074,0.535,333950,0.531,-0.01,4.13,-0.05,-0.13,1.11,5.1,0.762,3.89,-1.27,0.26,5.4,2.1,4.1,5.6,0.2,0.3,0.4,0.3,0.6,1.7,1.3,-2.2,-0.6,-0.4,2.2,1.3,1.4,1.0,2.3,4.1,1.5,3.1,3.3,-2.8,0.8,36.9,35.2,5.4,4.1,5.6,5.6,1.3,1.0,2.3,2.3,4.1,3.1,3.3,3.3,26000000,26000000,1.9,3.8,0.73,4.2,19700000,5.3,24800000,15.1,6.2,9.0,14.4,5.0,5.0,26.03,4,84,255,5,26
1989,LAC,Ken Norman,24,80,3020,15.4,0.522,0.017,0.212,8.7,14.9,11.8,13.6,1.6,1.2,12.9,20.8,,1.9,2.1,4.0,0.064,,0.3,0.3,0.5,1.9,0.03,0.034,18.1,normake01,-8.94,19855,82,0.074,0.518,331280,0.518,1.38,-0.29,0.01,0.15,1.21,2.45,0.761,1.87,-1.88,-1.77,0.7,2.1,0.5,2.0,0.7,0.3,0.1,-0.1,0.6,1.7,1.3,-6.9,-1.9,-1.3,-2.1,0.4,1.4,0.3,1.6,0.3,1.5,0.2,0.5,0.1,0.8,37.8,36.0,0.7,0.5,2.0,2.1,0.4,0.3,1.6,1.6,0.3,0.2,0.5,0.5,10100000,10300000,0.8,0.7,0.61,1.7,8400000.0,1.6,8300000.0,5.5,4.3,1.2,4.4,3.1,3.0,24.41,1,80,215,3,24
1989,IND,Chuck Person,24,80,3012,15.2,0.544,0.141,0.211,5.6,13.0,9.5,15.6,1.3,0.3,16.2,26.3,,1.4,1.7,3.0,0.048,,1.0,-0.8,0.1,1.6,0.022,0.026,22.0,persoch01,-2.87,19855,82,0.074,0.552,332341,0.554,0.94,-1.15,0.05,-1.21,1.2,-0.22,0.758,-0.17,-4.1,0.13,-0.1,2.1,-0.1,1.4,0.2,0.3,-0.2,-0.1,0.6,0.8,0.6,-0.6,-1.2,0.1,-2.3,0.9,1.4,0.7,2.0,-1.0,1.5,-0.7,-0.5,1.9,0.8,37.7,35.9,-0.1,-0.1,1.4,1.5,0.9,0.7,2.0,2.0,-1.0,-0.7,-0.5,-0.5,7400000.0,7600000.0,1.6,0.7,0.61,1.6,8300000.0,1.2,6200000.0,3.9,5.3,-1.4,3.1,2.9,3.0,24.6,2,80,220,3,25
1989,PHO,Tom Chambers,29,81,3002,19.3,0.547,0.052,0.364,5.3,18.4,12.1,11.1,1.3,1.0,10.8,28.2,,5.1,4.1,9.2,0.146,,1.2,0.1,1.3,2.5,0.081,0.065,25.2,chambto01,6.61,19755,82,0.074,0.56,344406,0.564,-0.34,-0.77,-0.06,-0.69,1.13,-0.67,0.76,-0.51,-1.52,1.89,1.2,2.1,0.9,2.4,-0.6,0.2,0.4,-0.2,0.6,0.4,0.3,5.1,2.1,0.8,1.5,1.2,1.4,0.9,2.2,0.0,1.5,0.0,0.2,1.2,0.8,37.1,35.3,1.2,0.9,2.4,2.5,1.2,0.9,2.2,2.2,0.0,0.0,0.2,0.2,11900000,12000000,2.9,2.0,0.73,2.9,13800000,2.3,11400000,6.6,5.9,0.7,6.3,3.7,4.0,29.62,7,82,220,4,30
1990,SAC,Rodney McCray,28,82,3238,16.7,0.568,0.04,0.334,6.7,16.6,11.7,17.4,0.9,1.3,12.7,18.3,,5.4,2.5,7.9,0.118,,1.2,0.8,2.0,3.3,0.08,0.038,16.0,mccraro01,-4.57,19755,82,0.076,0.527,341673,0.519,2.1,-1.01,0.17,0.93,1.38,3.4,0.82,2.79,-0.17,-1.06,2.3,2.0,1.9,3.6,0.6,0.4,1.0,-0.3,0.7,2.5,2.0,-2.9,1.9,-1.1,-1.7,1.4,1.3,1.1,2.5,1.0,1.5,0.8,1.0,0.4,0.8,39.5,37.7,2.3,1.9,3.6,3.6,1.4,1.1,2.5,2.5,1.0,0.8,1.0,1.0,16900000,16900000,1.8,2.1,0.73,3.0,14200000,3.1,15000000,9.6,6.8,2.8,8.5,2.9,3.0,28.43,6,79,220,3,29
1990,CHI,Michael Jordan,26,82,3197,31.2,0.606,0.125,0.356,5.3,15.6,10.4,28.6,3.5,1.1,9.8,33.7,,14.7,4.3,19.0,0.285,,9.4,0.4,9.7,9.5,0.221,0.064,30.4,jordami01,2.91,19830,82,0.076,0.559,343551,0.54,4.25,2.15,0.42,3.74,1.32,11.46,0.806,9.24,8.03,-0.91,10.6,2.0,8.5,10.1,1.1,0.6,6.9,0.6,0.7,9.9,8.0,4.0,5.6,-0.2,-1.1,9.7,1.4,7.8,9.2,0.8,1.5,0.7,0.9,8.9,0.8,39.0,37.2,10.6,8.5,10.1,10.1,9.7,7.8,9.2,9.2,0.8,0.7,0.9,0.9,46100000,46100000,2.7,7.0,0.73,6.5,30100000,9.1,41600000,27.3,24.9,2.4,24.6,1.9,2.0,26.96,5,78,195,2,27
1990,IND,Reggie Miller,24,82,3192,20.8,0.645,0.281,0.487,3.7,7.0,5.4,15.1,1.7,0.3,12.4,24.2,,10.8,1.3,12.1,0.182,,5.4,-1.9,3.5,4.4,0.162,0.02,21.2,millere01,-0.16,19880,82,0.076,0.572,339433,0.554,-0.61,-0.54,0.29,3.41,1.31,3.58,0.803,2.87,-1.2,0.2,3.8,2.0,3.0,4.6,-0.3,0.6,4.2,0.0,0.7,5.3,4.2,3.3,1.2,0.6,-3.5,5.8,1.4,4.7,6.0,-2.0,1.5,-1.6,-1.4,7.8,0.8,38.9,37.1,3.8,3.0,4.6,4.6,5.8,4.7,6.0,6.0,-2.0,-1.6,-1.4,-1.4,21700000,21700000,2.3,3.1,0.73,3.7,17500000,4.2,19700000,12.5,16.3,-3.7,11.3,1.9,2.0,24.44,2,79,185,2,25
1990,NYK,Patrick Ewing,27,82,3165,25.8,0.599,0.002,0.387,8.5,22.4,15.7,10.0,1.2,5.9,12.4,29.4,,8.3,5.3,13.5,0.205,,2.2,1.6,3.9,4.7,0.125,0.08,25.8,ewingpa01,0.66,19830,82,0.076,0.546,338146,0.53,0.18,1.81,0.07,1.39,1.27,4.66,0.798,3.72,1.27,-0.1,4.6,2.0,3.6,5.2,-0.1,0.4,2.3,-0.4,0.7,2.8,2.2,0.9,2.0,-0.2,-0.3,2.6,1.4,2.1,3.5,1.9,1.5,1.5,1.8,0.7,0.8,38.6,36.8,4.6,3.6,5.2,5.2,2.6,2.1,3.5,3.5,1.9,1.5,1.8,1.8,24300000,24300000,2.3,3.6,0.73,4.0,18900000,4.8,22200000,14.1,9.3,4.8,12.9,5.0,5.0,27.49,4,84,240,5,28
1990,MIN,Tony Campbell,27,82,3164,17.1,0.52,0.034,0.36,7.5,9.8,8.5,12.4,1.8,0.6,12.1,29.0,,2.8,2.5,5.3,0.081,,1.1,-1.1,0.0,1.6,0.043,0.038,25.5,campbto01,-4.02,19855,82,0.076,0.499,344362,0.493,0.32,-0.25,0.04,0.16,1.27,1.51,0.797,1.2,2.96,-1.56,0.0,2.0,0.0,1.6,0.5,0.3,1.3,0.1,0.7,2.9,2.3,-3.8,3.1,-1.5,-0.2,1.3,1.4,1.1,2.4,-1.4,1.5,-1.1,-0.9,2.7,0.8,38.6,36.8,0.0,0.0,1.6,1.6,1.3,1.1,2.4,2.4,-1.4,-1.1,-0.9,-0.9,7900000.0,7900000.0,1.6,0.7,0.61,1.7,8400000.0,1.2,6300000.0,4.2,6.5,-2.3,3.2,2.7,2.0,27.74,5,79,215,3,28
1990,CHI,Scottie Pippen,24,82,3148,16.3,0.528,0.097,0.257,5.6,14.9,10.3,19.8,3.3,2.0,17.8,21.2,,1.4,4.3,5.7,0.087,,0.4,2.2,2.6,3.7,0.021,0.066,17.4,pippesc01,2.91,19830,82,0.076,0.559,343551,0.565,2.24,2.38,0.06,-2.36,1.25,3.5,0.794,2.78,8.03,-0.91,2.6,2.0,2.1,3.6,0.5,0.3,-1.6,0.5,0.7,0.4,0.3,4.0,5.6,-0.2,-1.1,0.2,1.4,0.2,1.5,2.3,1.5,1.9,2.1,-2.1,0.8,38.4,36.6,2.6,2.1,3.6,3.6,0.2,0.2,1.5,1.5,2.3,1.9,2.1,2.1,17200000,17200000,2.6,2.6,0.73,3.3,15900000,3.3,15800000,9.8,4.2,5.7,9.0,2.8,3.0,24.35,2,80,210,3,24
1990,HOU,Hakeem Olajuwon,27,82,3124,24.1,0.541,0.004,0.333,10.3,28.3,19.5,12.1,2.6,7.0,14.6,28.1,,2.5,8.7,11.2,0.173,,0.1,5.2,5.3,5.8,0.039,0.134,24.0,olajuha01,1.52,19805,82,0.076,0.531,334737,0.528,1.56,4.16,0.0,-1.05,1.21,5.88,0.789,4.63,1.54,0.06,5.9,2.0,4.7,6.3,0.3,0.3,-0.2,0.0,0.6,1.0,0.8,-3.3,0.3,-0.9,4.8,0.1,1.4,0.1,1.5,5.8,1.5,4.6,4.8,-5.6,0.8,38.1,36.3,5.9,4.7,6.3,6.3,0.1,0.1,1.5,1.5,5.8,4.6,4.8,4.8,28900000,28900000,2.3,4.3,0.73,4.6,21400000,5.8,26600000,16.9,3.9,13.0,15.5,5.0,5.0,27.03,5,84,255,5,27
1990,UTA,Karl Malone,26,82,3122,27.2,0.626,0.026,0.561,9.3,24.0,17.1,13.2,1.9,1.0,13.0,32.6,,10.5,5.4,15.9,0.245,,5.2,0.9,6.1,6.4,0.162,0.083,28.4,malonka01,4.91,19830,82,0.076,0.57,335200,0.55,1.84,0.09,0.15,1.54,1.21,4.68,0.787,3.69,-3.52,1.88,6.6,2.0,5.2,6.7,0.5,0.4,3.2,0.1,0.6,4.8,3.8,2.5,-0.6,0.7,2.4,5.6,1.4,4.4,5.7,1.0,1.5,0.8,1.0,4.6,0.8,38.1,36.3,6.6,5.2,6.7,6.7,5.6,4.4,5.7,5.7,1.0,0.8,1.0,1.0,31000000,31000000,2.8,4.9,0.73,5.0,23200000,6.2,28700000,18.2,15.4,2.8,16.8,4.2,4.0,26.53,4,81,250,4,27
1990,PHI,Charles Barkley,26,79,3085,27.1,0.661,0.078,0.632,13.4,20.0,16.7,15.6,2.4,1.0,13.9,24.0,,13.1,4.2,17.3,0.269,,7.7,1.6,9.2,8.7,0.204,0.065,20.7,barklch01,4.25,19805,82,0.076,0.556,344724,0.532,3.75,0.72,0.31,3.2,1.32,8.98,0.779,7.0,1.07,0.81,9.8,2.1,7.6,9.2,2.1,0.6,3.8,0.2,0.7,7.3,5.7,5.1,2.6,0.7,-0.8,8.1,1.4,6.3,7.6,1.7,1.5,1.4,1.6,6.3,0.8,39.1,37.2,9.8,7.6,9.2,9.5,8.1,6.3,7.6,7.9,1.7,1.4,1.6,1.6,41900000,43500000,2.9,6.7,0.73,6.3,29000000,8.5,39100000,24.8,20.5,4.3,23.1,3.5,4.0,26.95,5,78,252,4,27
1990,PHO,Tom Chambers,30,81,3046,20.9,0.579,0.053,0.4,4.7,15.2,10.3,10.0,1.4,0.9,10.3,28.8,,7.5,3.7,11.2,0.176,,2.1,-0.5,1.6,2.8,0.118,0.058,25.8,chambto01,6.84,19855,82,0.076,0.565,344429,0.561,-0.91,-0.59,-0.02,0.4,1.15,0.05,0.767,0.04,-0.34,1.71,1.8,2.1,1.3,2.9,-0.7,0.3,1.4,-0.1,0.6,1.5,1.2,4.9,1.7,0.8,1.9,2.4,1.4,1.8,3.1,-0.6,1.5,-0.5,-0.3,3.0,0.8,37.6,35.8,1.8,1.3,2.9,2.9,2.4,1.8,3.1,3.2,-0.6,-0.5,-0.3,-0.3,13800000,14000000,3.0,2.3,0.73,3.1,15000000,2.7,13100000,7.8,8.5,-0.7,7.4,3.6,4.0,30.62,8,82,220,4,31
1990,MIN,Tyrone Corbin,27,82,3011,15.9,0.512,0.01,0.193,8.2,16.4,12.0,12.0,3.1,0.9,10.9,19.3,,2.8,4.0,6.8,0.108,,0.5,1.8,2.3,3.3,0.044,0.064,17.2,corbity01,-4.02,19855,82,0.076,0.499,344362,0.497,0.67,1.54,0.0,0.88,1.05,4.14,0.758,3.14,2.96,-1.56,2.6,2.1,2.0,3.5,0.4,0.3,0.4,0.5,0.5,2.1,1.6,-3.8,3.1,-1.5,-0.2,0.5,1.4,0.4,1.7,2.0,1.5,1.5,1.8,-1.5,0.8,36.7,35.0,2.6,2.0,3.5,3.5,0.5,0.4,1.7,1.7,2.0,1.5,1.8,1.8,16500000,16500000,1.3,2.0,0.73,2.9,13900000,3.3,15800000,9.4,4.6,4.8,9.0,2.7,3.0,27.09,4,78,210,3,27
1990,DAL,Derek Harper,28,82,3007,19.8,0.567,0.207,0.271,2.1,7.0,4.6,32.2,3.2,0.5,13.7,22.0,,6.3,3.6,9.9,0.158,,4.0,0.0,4.0,4.5,0.101,0.057,19.0,harpede01,0.41,19855,82,0.076,0.536,343344,0.53,1.48,1.45,0.45,-0.1,1.05,3.89,0.757,2.94,-1.72,0.44,4.3,2.1,3.3,4.8,0.1,0.6,2.7,0.6,0.5,4.5,3.4,-0.5,0.5,-0.2,0.9,4.3,1.4,3.2,4.5,0.1,1.5,0.1,0.3,4.2,0.8,36.7,35.0,4.3,3.3,4.8,4.8,4.3,3.2,4.5,4.5,0.1,0.1,0.3,0.3,22400000,22400000,1.9,3.2,0.73,3.8,17900000,4.6,21400000,12.9,12.2,0.8,12.4,1.0,1.0,28.3,6,76,185,1,28
1990,SAS,David Robinson,24,82,3002,26.3,0.597,0.002,0.644,11.7,24.8,18.5,8.7,2.2,6.5,13.3,26.6,,7.9,7.2,15.1,0.241,,2.3,3.5,5.8,5.9,0.126,0.115,23.1,robinda01,3.61,19730,82,0.076,0.537,336105,0.522,0.31,3.39,0.06,1.58,1.04,6.32,0.761,4.81,3.62,0.14,6.5,2.1,4.9,6.4,0.4,0.4,1.8,-0.1,0.5,2.9,2.2,-0.3,0.9,-0.3,3.9,2.7,1.4,2.0,3.3,3.8,1.5,2.9,3.1,-1.1,0.8,36.6,34.9,6.5,4.9,6.4,6.4,2.7,2.0,3.3,3.3,3.8,2.9,3.1,3.1,29700000,29700000,2.4,4.6,0.73,4.8,22300000,6.1,28300000,17.4,9.0,8.4,16.6,5.0,5.0,24.49,0,85,235,5,25
1991,GSW,Chris Mullin,27,82,3315,21.4,0.618,0.092,0.4,4.7,10.0,7.4,14.9,2.4,1.1,12.6,23.5,,9.7,2.4,12.2,0.176,,4.0,0.0,4.0,5.1,0.141,0.035,20.5,mullich01,1.65,19805,82,0.082,0.558,341813,0.544,0.13,0.71,0.19,1.99,1.49,4.32,0.837,3.61,1.19,0.16,4.5,2.0,3.7,5.4,-0.1,0.5,2.5,0.2,0.8,3.9,3.3,4.1,2.5,0.5,-2.4,4.4,1.3,3.7,5.1,0.1,1.5,0.0,0.3,4.4,0.8,40.4,38.5,4.5,3.7,5.4,5.4,4.4,3.7,5.1,5.1,0.1,0.0,0.3,0.3,25400000,25400000,2.8,3.7,0.73,4.2,19700000,4.7,22100000,14.6,13.8,0.8,12.7,2.1,3.0,27.51,5,78,200,2,28
1991,UTA,Karl Malone,27,82,3302,24.8,0.596,0.009,0.552,9.0,24.5,17.2,14.7,1.4,1.5,10.9,30.1,,9.9,5.6,15.5,0.225,,4.0,1.3,5.4,6.2,0.144,0.081,26.8,malonka01,3.28,19780,82,0.082,0.559,337868,0.546,2.37,-0.33,0.11,1.14,1.47,4.65,0.835,3.88,-1.93,1.17,5.8,2.0,4.9,6.5,0.6,0.4,2.7,-0.1,0.8,4.3,3.6,0.7,0.7,0.0,2.5,4.3,1.3,3.6,5.0,1.5,1.5,1.2,1.5,2.8,0.8,40.3,38.4,5.8,4.9,6.5,6.5,4.3,3.6,5.0,5.0,1.5,1.2,1.5,1.5,30400000,30400000,3.0,4.6,0.73,4.8,22400000,5.7,26500000,17.6,13.6,4.0,15.3,4.2,4.0,27.53,5,81,250,4,28
1991,GSW,Tim Hardaway,24,82,3215,20.9,0.547,0.162,0.246,3.0,8.4,5.7,36.8,3.1,0.2,13.6,24.7,,7.4,2.5,9.9,0.148,,4.6,-0.8,3.8,4.7,0.111,0.037,21.3,hardati01,1.65,19805,82,0.082,0.558,341813,0.561,3.06,1.11,0.41,-1.69,1.35,3.83,0.812,3.11,1.19,0.16,4.0,2.0,3.2,4.9,0.7,0.5,1.8,0.5,0.7,4.3,3.5,4.1,2.5,0.5,-2.4,4.7,1.3,3.8,5.2,-0.7,1.5,-0.6,-0.4,5.5,0.8,39.2,37.4,4.0,3.2,4.9,4.9,4.7,3.8,5.2,5.2,-0.7,-0.6,-0.4,-0.4,22900000,22900000,2.6,3.4,0.73,3.9,18500000,4.3,20500000,13.1,14.1,-1.0,11.7,1.0,1.0,24.42,1,72,175,1,25
1991,MIN,Tyrone Corbin,28,82,3196,16.6,0.499,0.008,0.283,6.3,15.7,10.7,17.1,2.6,1.1,12.4,22.7,,2.6,2.9,5.4,0.081,,0.6,0.8,1.4,2.8,0.038,0.043,19.9,corbity01,-4.02,19905,82,0.082,0.498,352877,0.498,1.65,0.97,0.06,-0.55,1.32,3.39,0.803,2.72,4.19,-1.8,1.6,2.0,1.3,2.9,0.4,0.3,0.2,0.3,0.7,1.9,1.5,-0.9,5.2,-1.2,-3.2,0.6,1.4,0.5,1.9,1.0,1.5,0.8,1.0,-0.4,0.8,39.0,37.2,1.6,1.3,2.9,2.9,0.6,0.5,1.9,1.9,1.0,0.8,1.0,1.0,14000000,14000000,1.7,1.7,0.73,2.6,12900000,2.6,12700000,7.8,5.0,2.8,7.0,2.5,3.0,28.09,5,78,210,2,28
1991,MIN,Pooh Richardson,24,82,3154,18.1,0.492,0.095,0.122,2.8,8.0,5.3,37.6,2.2,0.3,10.9,21.8,,4.5,1.3,5.9,0.089,,2.6,-1.9,0.7,2.1,0.069,0.02,19.4,richapo01,-4.02,19905,82,0.082,0.498,352877,0.5,2.83,0.04,0.42,-1.49,1.26,2.64,0.792,2.09,4.19,-1.8,0.8,2.0,0.7,2.2,0.6,0.5,2.0,0.2,0.7,4.0,3.2,-0.9,5.2,-1.2,-3.2,2.7,1.4,2.2,3.5,-1.9,1.5,-1.5,-1.3,4.6,0.8,38.5,36.7,0.8,0.7,2.2,2.2,2.7,2.2,3.5,3.5,-1.9,-1.5,-1.3,-1.3,11100000,11100000,1.6,1.2,0.68,2.2,10800000,1.9,9700000.0,6.1,9.5,-3.4,5.2,1.0,1.0,24.72,1,73,180,1,25
1991,MIN,Sam Mitchell,27,82,3121,12.3,0.505,0.009,0.392,6.6,13.2,9.7,6.3,1.1,1.2,8.1,17.8,,3.7,1.4,5.1,0.078,,-0.9,-0.7,-1.6,0.3,0.057,0.021,16.4,mitchsa01,-4.02,19905,82,0.082,0.498,352877,0.497,-2.08,-0.86,-0.11,1.9,1.21,0.18,0.784,0.14,4.19,-1.8,-1.6,2.0,-1.3,0.3,-0.6,0.2,0.4,-0.2,0.6,0.4,0.3,-0.9,5.2,-1.2,-3.2,-0.9,1.4,-0.7,0.7,-0.8,1.5,-0.6,-0.4,-0.1,0.8,38.1,36.3,-1.6,-1.3,0.3,0.3,-0.9,-0.7,0.7,0.7,-0.8,-0.6,-0.4,-0.4,2300000.0,2300000.0,1.5,-0.2,0.48,0.9,4900000.0,0.2,1800000.0,0.8,1.8,-1.0,0.5,2.7,4.0,27.42,1,78,210,3,28
1991,PHI,Hersey Hawkins,24,80,3110,19.4,0.592,0.216,0.44,1.8,9.3,5.6,15.3,2.9,0.7,12.5,24.0,,6.5,3.3,9.8,0.151,,3.1,0.1,3.2,4.0,0.1,0.051,21.0,hawkihe01,-0.53,20080,82,0.082,0.542,347877,0.531,-1.02,1.13,0.21,2.15,1.3,3.56,0.774,2.76,-0.36,-0.06,3.5,2.0,2.7,4.3,-0.9,0.5,2.9,0.4,0.7,3.7,2.8,0.0,1.0,-0.2,-0.6,3.5,1.4,2.7,4.0,0.0,1.5,0.0,0.3,3.4,0.8,38.9,37.0,3.5,2.7,4.3,4.4,3.5,2.7,4.0,4.1,0.0,0.0,0.3,0.3,20200000,20700000,2.2,2.9,0.73,3.6,17000000,4.0,19000000,11.5,10.8,0.7,10.8,1.4,2.0,24.34,2,75,190,1,24
1991,NYK,Patrick Ewing,28,81,3104,23.7,0.561,0.004,0.379,7.4,25.7,16.8,14.1,1.3,5.0,13.2,31.1,,4.4,5.6,10.0,0.155,,1.2,2.3,3.4,4.2,0.068,0.087,27.0,ewingpa01,-0.45,19955,82,0.082,0.544,338799,0.539,1.63,1.41,0.05,-0.71,1.24,3.57,0.778,2.77,-2.27,0.35,3.9,2.0,3.0,4.6,0.0,0.3,0.8,-0.3,0.6,1.5,1.1,-0.7,0.1,-0.2,0.2,1.3,1.4,1.0,2.3,2.6,1.5,2.1,2.3,-1.4,0.8,38.3,36.5,3.9,3.0,4.6,4.7,1.3,1.0,2.3,2.3,2.6,2.1,2.3,2.3,21700000,22000000,2.1,3.1,0.73,3.7,17600000,4.3,20300000,12.4,6.3,6.2,11.6,4.9,5.0,28.49,5,84,240,5,29
